 time            v(vin1)         v(vin2)         v(vout)        
 1.56757232e-09  1.67363103e-02 -3.14694953e-04  3.84302798e+00 
 1.57608648e-09  7.26634016e-03 -1.43400911e-03  3.81127125e+00 
 1.58449999e-09 -5.75740641e-04 -2.34827771e-03  3.75103123e+00 
 1.59354565e-09 -7.43669960e-03 -3.28537786e-03  3.65641171e+00 
 1.60313433e-09 -1.31665824e-02 -4.47314007e-03  3.51772278e+00 
 1.61091474e-09 -1.68945876e-02 -5.91046995e-03  3.36459502e+00 
 1.61792134e-09 -1.98340338e-02 -7.82718263e-03  3.18170065e+00 
 1.62572988e-09 -2.28958235e-02 -1.04038613e-02  2.92033008e+00 
 1.62833412e-09 -2.37263874e-02 -1.10542662e-02  2.82442812e+00 
 1.63050361e-09 -2.41743539e-02 -1.12362558e-02  2.74623447e+00 
 1.63367774e-09 -2.46726992e-02 -1.12653196e-02  2.63384470e+00 
 1.63668781e-09 -2.50940813e-02 -1.13099517e-02  2.52718293e+00 
 1.64045680e-09 -2.55293143e-02 -1.14809037e-02  2.39199900e+00 
 1.64424915e-09 -2.58025911e-02 -1.17375712e-02  2.25397638e+00 
 1.64945870e-09 -2.58433507e-02 -1.20998224e-02  2.06229142e+00 
 1.65555867e-09 -2.54099300e-02 -1.24101934e-02  1.83770021e+00 
 1.66357776e-09 -2.41815682e-02 -1.24798030e-02  1.54969498e+00 
 1.66720139e-09 -2.33741543e-02 -1.23089204e-02  1.42487199e+00 
 1.66940921e-09 -2.28062664e-02 -1.21211654e-02  1.35131865e+00 
 1.67126896e-09 -2.22906544e-02 -1.19135337e-02  1.29118825e+00 
 1.67308221e-09 -2.17622215e-02 -1.16732349e-02  1.23434644e+00 
 1.67533876e-09 -2.10511029e-02 -1.12933201e-02  1.16672862e+00 
 1.67771996e-09 -2.01932124e-02 -1.07274428e-02  1.10049849e+00 
 1.68095652e-09 -1.88952573e-02 -9.74590042e-03  1.01979496e+00 
 1.68391132e-09 -1.76820135e-02 -8.80145940e-03  9.54430251e-01 
 1.68627938e-09 -1.67395499e-02 -8.09532380e-03  9.06831699e-01 
 1.68862342e-09 -1.58747551e-02 -7.50757236e-03  8.62775750e-01 
 1.69133051e-09 -1.50319234e-02 -7.07120709e-03  8.13428921e-01 
 1.69443428e-09 -1.43246531e-02 -6.96295317e-03  7.55734317e-01 
 1.69820157e-09 -1.37483008e-02 -7.22997645e-03  6.82106929e-01 
 1.70161907e-09 -1.33404825e-02 -7.58089305e-03  6.12849955e-01 
 1.70566442e-09 -1.28344645e-02 -7.83433905e-03  5.30797564e-01 
 1.71002226e-09 -1.21147133e-02 -7.67913785e-03  4.47332671e-01 
 1.71351343e-09 -1.13282085e-02 -7.13106932e-03  3.87996894e-01 
 1.71782736e-09 -1.02687187e-02 -6.22579421e-03  3.24340559e-01 
 1.72355160e-09 -8.88511460e-03 -4.99708868e-03  2.54743670e-01 
 1.73355160e-09 -6.72873424e-03 -3.20715952e-03  1.65856227e-01 
 1.74355160e-09 -4.98735504e-03 -1.96394973e-03  1.07871473e-01 
 1.75355160e-09 -3.65395140e-03 -1.17908288e-03  7.09794115e-02 
 1.76355160e-09 -2.66813379e-03 -7.09407293e-04  4.78283771e-02 
 1.77355160e-09 -1.95547914e-03 -4.34377562e-04  3.33608447e-02 
 1.78355160e-09 -1.44718773e-03 -2.73246012e-04  2.42748519e-02 
 1.79355160e-09 -1.08689006e-03 -1.77507213e-04  1.84889130e-02 
 1.80355160e-09 -8.31451333e-04 -1.19436160e-04  1.47207416e-02 
 1.81355160e-09 -6.49323149e-04 -8.33979942e-05  1.21912193e-02 
 1.82355160e-09 -5.18125825e-04 -6.05015114e-05  1.04300576e-02 
 1.83355160e-09 -4.22288179e-04 -4.55944439e-05  9.15356812e-03 
 1.84355160e-09 -3.51093008e-04 -3.56290219e-05  8.18984258e-03 
 1.85355160e-09 -2.97198626e-04 -2.87703532e-05  7.43372157e-03 
 1.86355160e-09 -2.55577735e-04 -2.38986062e-05  6.81995719e-03 
 1.87355160e-09 -2.22778260e-04 -2.03227167e-05  6.30729528e-03 
 1.88355160e-09 -1.96416922e-04 -1.76115306e-05  5.86904118e-03 
 1.89355160e-09 -1.74835383e-04 -1.54925749e-05  5.48745215e-03 
 1.90355160e-09 -1.56867939e-04 -1.37908744e-05  5.15038346e-03 
 1.91355160e-09 -1.41684983e-04 -1.23918420e-05  4.84926281e-03 
 1.92355160e-09 -1.28687603e-04 -1.12187148e-05  4.57785115e-03 
 1.93355160e-09 -1.17436536e-04 -1.02187769e-05  4.33147228e-03 
 1.94355160e-09 -1.07604148e-04 -9.35488231e-06  4.10652473e-03 
 1.95355160e-09 -9.89418039e-05 -8.60018041e-06  3.90016618e-03 
 1.96355160e-09 -9.12575420e-05 -7.93478222e-06  3.71010454e-03 
 1.97355160e-09 -8.44006647e-05 -7.34361542e-06  3.53445668e-03 
 1.98355160e-09 -7.82509852e-05 -6.81501596e-06  3.37165048e-03 
 1.99355160e-09 -7.27112364e-05 -6.33978406e-06  3.22035545e-03 
 2.00355160e-09 -6.77016419e-05 -5.91053819e-06  3.07943246e-03 
 2.01355160e-09 -6.31559793e-05 -5.52126423e-06  2.94789657e-03 
 2.02355160e-09 -5.90186850e-05 -5.16699493e-06  2.82488898e-03 
 2.03355160e-09 -5.52426954e-05 -4.84357781e-06  2.70965552e-03 
 2.04355160e-09 -5.17878117e-05 -4.54750441e-06  2.60152981e-03 
 2.05355160e-09 -4.86194467e-05 -4.27578260e-06  2.49991990e-03 
 2.06355160e-09 -4.57076487e-05 -4.02583962e-06  2.40429755e-03 
 2.07355160e-09 -4.30263326e-05 -3.79544741e-06  2.31418945e-03 
 2.08355160e-09 -4.05526672e-05 -3.58266426e-06  2.22916999e-03 
 2.09355160e-09 -3.82665796e-05 -3.38578876e-06  2.14885524e-03 
 2.10355160e-09 -3.61503518e-05 -3.20332273e-06  2.07289785e-03 
 2.11355160e-09 -3.41882887e-05 -3.03394134e-06  2.00098278e-03 
 2.12355160e-09 -3.23664418e-05 -2.87646857e-06  1.93282360e-03 
 2.13355160e-09 -3.06723784e-05 -2.72985690e-06  1.86815931e-03 
 2.14355160e-09 -2.90949867e-05 -2.59317041e-06  1.80675160e-03 
 2.15355160e-09 -2.76243105e-05 -2.46557054e-06  1.74838246e-03 
 2.16355160e-09 -2.62514082e-05 -2.34630404e-06  1.69285213e-03 
 2.17355160e-09 -2.49682319e-05 -2.23469266e-06  1.63997719e-03 
 2.18355160e-09 -2.37675232e-05 -2.13012439e-06  1.58958902e-03 
 2.19355160e-09 -2.26427230e-05 -2.03204581e-06  1.54153233e-03 
 2.20355160e-09 -2.15878929e-05 -1.93995554e-06  1.49566392e-03 
 2.21355160e-09 -2.05976476e-05 -1.85339852e-06  1.45185154e-03 
 2.22355160e-09 -1.96670947e-05 -1.77196099e-06  1.40997288e-03 
 2.23355160e-09 -1.87917824e-05 -1.69526618e-06  1.36991470e-03 
 2.24355160e-09 -1.79676538e-05 -1.62297038e-06  1.33157203e-03 
