 time            v(vin1)         v(vin2)         v(vout)        
 7.00209557e-09  3.31046807e+00  2.58351823e-03  4.63875949e-03 
 7.00256966e-09  3.31325120e+00  3.36587513e-03  5.52417254e-03 
 7.00303728e-09  3.31558761e+00  4.10806445e-03  6.19798826e-03 
 7.00357161e-09  3.31763922e+00  4.85700073e-03  6.67755848e-03 
 7.00420002e-09  3.31936587e+00  5.54228864e-03  6.87677802e-03 
 7.00486514e-09  3.32062735e+00  6.00982375e-03  6.74988043e-03 
 7.00583472e-09  3.32173130e+00  6.24684017e-03  6.16318811e-03 
 7.00702491e-09  3.32221365e+00  5.98301731e-03  5.12411303e-03 
 7.00841931e-09  3.32202247e+00  5.21658763e-03  3.85957816e-03 
 7.00974291e-09  3.32152273e+00  4.32073603e-03  2.86537014e-03 
 7.01000000e-09  3.32142500e+00  4.14117206e-03  2.71447058e-03 
 7.01007534e-09  3.32134892e+00  4.08325995e-03  2.64387708e-03 
 7.01022603e-09  3.32100425e+00  3.93797997e-03  2.39102706e-03 
 7.01052739e-09  3.31945373e+00  3.46486019e-03  1.42916472e-03 
 7.01095213e-09  3.31618918e+00  2.47694499e-03 -3.81692164e-04 
 7.01145668e-09  3.31189995e+00  1.06988794e-03 -2.50242166e-03 
 7.01198031e-09  3.30765603e+00 -4.41260582e-04 -4.31767617e-03 
 7.01252430e-09  3.30370315e+00 -1.92491714e-03 -5.71532696e-03 
 7.01313560e-09  3.29983863e+00 -3.39210907e-03 -6.76347729e-03 
 7.01380110e-09  3.29625144e+00 -4.70222444e-03 -7.41789646e-03 
 7.01457339e-09  3.29274538e+00 -5.85408242e-03 -7.74553962e-03 
 7.01548649e-09  3.28905601e+00 -6.83507004e-03 -7.90264974e-03 
 7.01638555e-09  3.28548242e+00 -7.57049165e-03 -8.09408044e-03 
 7.01693281e-09  3.28371364e+00 -7.86042095e-03 -8.02203603e-03 
 7.01761509e-09  3.28208791e+00 -8.01430797e-03 -7.67849576e-03 
 7.01834718e-09  3.28082129e+00 -7.95842109e-03 -7.14027200e-03 
 7.01943639e-09  3.27933830e+00 -7.58931266e-03 -6.27893076e-03 
 7.02095578e-09  3.27774244e+00 -6.77105055e-03 -5.18596750e-03 
 7.02331007e-09  3.27705855e+00 -5.34354517e-03 -3.86264281e-03 
 7.02563810e-09  3.27876267e+00 -4.07476468e-03 -2.94054064e-03 
 7.02831462e-09  3.28106349e+00 -2.94135513e-03 -2.22701754e-03 
 7.03070782e-09  3.28240957e+00 -2.22043515e-03 -1.80630822e-03 
 7.03260412e-09  3.28323735e+00 -1.85078644e-03 -1.58064204e-03 
 7.03513929e-09  3.28421083e+00 -1.61847375e-03 -1.43599867e-03 
 7.03810106e-09  3.28503102e+00 -1.52734094e-03 -1.36208640e-03 
 7.04126813e-09  3.28550050e+00 -1.37785807e-03 -1.19918583e-03 
 7.04479415e-09  3.28566122e+00 -9.74395938e-04 -8.16464587e-04 
 7.04912060e-09  3.28556769e+00 -1.10587346e-04 -8.68846564e-05 
 7.05463595e-09  3.28524596e+00  1.45088401e-03  1.12860338e-03 
 7.06187404e-09  3.28475264e+00  4.01581517e-03  3.02124750e-03 
 7.07112204e-09  3.28429895e+00  7.92384416e-03  5.83215745e-03 
 7.07800661e-09  3.28423924e+00  1.17814720e-02  8.63547861e-03 
 7.08201920e-09  3.28429773e+00  1.50241164e-02  1.10495695e-02 
 7.08532401e-09  3.28436455e+00  1.85461313e-02  1.36608982e-02 
 7.08858554e-09  3.28449903e+00  2.23421966e-02  1.64065853e-02 
 7.09082338e-09  3.28465697e+00  2.45770843e-02  1.80188791e-02 
 7.09378949e-09  3.28496708e+00  2.67535781e-02  1.95208637e-02 
 7.09617829e-09  3.28529655e+00  2.78967492e-02  2.00864592e-02 
 7.09923140e-09  3.28580149e+00  2.85790751e-02  1.98981763e-02 
