 time            i(i0)           i(v1)           vr1             vr2            
 1.65054292e-08  3.30000000e-04 -1.02068086e-08  6.50000000e-01  2.65000000e+00 
 1.66054292e-08  3.30000000e-04  2.22138626e-08  6.50000000e-01  2.65000000e+00 
 1.67054292e-08  3.30000000e-04  9.50026852e-08  6.50000000e-01  2.65000000e+00 
 1.68054292e-08  3.30000000e-04  1.69534291e-07  6.50000000e-01  2.65000000e+00 
 1.69054292e-08  3.30000000e-04  2.71744245e-07  6.50000000e-01  2.65000000e+00 
 1.70054292e-08  3.30000000e-04  6.53090418e-07  6.50000000e-01  2.65000000e+00 
 1.71054292e-08  3.30000000e-04  1.30562151e-06  6.50000000e-01  2.65000000e+00 
 1.71984430e-08  3.30000000e-04  3.51403664e-06  6.50000000e-01  2.65000000e+00 
 1.72594433e-08  3.30000000e-04  1.05511035e-05  6.50000000e-01  2.65000000e+00 
 1.72932578e-08  3.30000000e-04  1.59770575e-05  6.50000000e-01  2.65000000e+00 
 1.73148936e-08  3.30000000e-04  1.32413194e-05  6.50000000e-01  2.65000000e+00 
 1.73331969e-08  3.30000000e-04  6.33195877e-06  6.50000000e-01  2.65000000e+00 
 1.73444973e-08  3.30000000e-04  3.12541154e-06  6.50000000e-01  2.65000000e+00 
 1.73500528e-08  3.30000000e-04  2.27572887e-05  6.50000000e-01  2.65000000e+00 
 1.73545397e-08  3.30000000e-04  1.47913118e-05  6.50000000e-01  2.65000000e+00 
 1.73596658e-08  3.30000000e-04  2.32098144e-05  6.50000000e-01  2.65000000e+00 
 1.73661233e-08  3.30000000e-04  2.84375847e-05  6.50000000e-01  2.65000000e+00 
 1.73734643e-08  3.30000000e-04  2.99339101e-05  6.50000000e-01  2.65000000e+00 
 1.73868224e-08  3.30000000e-04  3.57675524e-05  6.50000000e-01  2.65000000e+00 
 1.74001391e-08  3.30000000e-04  4.41080239e-05  6.50000000e-01  2.65000000e+00 
 1.74236915e-08  3.30000000e-04  6.52698039e-05  6.50000000e-01  2.65000000e+00 
 1.74484845e-08  3.30000000e-04  1.00428103e-04  6.50000000e-01  2.65000000e+00 
 1.74756187e-08  3.30000000e-04  1.40700178e-04  6.50000000e-01  2.65000000e+00 
 1.75069780e-08  3.30000000e-04  1.40558408e-04  6.50000000e-01  2.65000000e+00 
 1.75255129e-08  3.30000000e-04  3.76911187e-04  6.50000000e-01  2.65000000e+00 
 1.75448750e-08  3.30000000e-04  7.87947946e-04  6.50000000e-01  2.65000000e+00 
 1.75606358e-08  3.30000000e-04  1.13560923e-03  6.50000000e-01  2.65000000e+00 
 1.75793658e-08  3.30000000e-04  1.66407814e-03  6.50000000e-01  2.65000000e+00 
 1.75990888e-08  3.30000000e-04  2.27447833e-03  6.50000000e-01  2.65000000e+00 
 1.76168682e-08  3.30000000e-04  2.92393235e-03  6.50000000e-01  2.65000000e+00 
 1.76341827e-08  3.30000000e-04  3.61553784e-03  6.50000000e-01  2.65000000e+00 
 1.76571681e-08  3.30000000e-04  4.43318945e-03  6.50000000e-01  2.65000000e+00 
 1.76804339e-08  3.30000000e-04  5.20280946e-03  6.50000000e-01  2.65000000e+00 
 1.76966394e-08  3.30000000e-04  5.65015202e-03  6.50000000e-01  2.65000000e+00 
 1.77186084e-08  3.30000000e-04  6.19503130e-03  6.50000000e-01  2.65000000e+00 
 1.77508348e-08  3.30000000e-04  6.87013170e-03  6.50000000e-01  2.65000000e+00 
 1.77816212e-08  3.30000000e-04  7.31661194e-03  6.50000000e-01  2.65000000e+00 
 1.78238720e-08  3.30000000e-04  7.33088044e-03  6.50000000e-01  2.65000000e+00 
 1.78628749e-08  3.30000000e-04  6.71292959e-03  6.50000000e-01  2.65000000e+00 
 1.78967473e-08  3.30000000e-04  5.93609013e-03  6.50000000e-01  2.65000000e+00 
 1.79297042e-08  3.30000000e-04  5.16075374e-03  6.50000000e-01  2.65000000e+00 
 1.79630230e-08  3.30000000e-04  4.37438746e-03  6.50000000e-01  2.65000000e+00 
 1.79845687e-08  3.30000000e-04  3.55707064e-03  6.50000000e-01  2.65000000e+00 
 1.80044477e-08  3.30000000e-04  2.91035492e-03  6.50000000e-01  2.65000000e+00 
 1.80225160e-08  3.30000000e-04  2.50639176e-03  6.50000000e-01  2.65000000e+00 
 1.80410985e-08  3.30000000e-04  2.20761389e-03  6.50000000e-01  2.65000000e+00 
 1.80614709e-08  3.30000000e-04  1.92242914e-03  6.50000000e-01  2.65000000e+00 
 1.81022159e-08  3.30000000e-04  1.42826670e-03  6.50000000e-01  2.65000000e+00 
 1.81668067e-08  3.30000000e-04  8.52486649e-04  6.50000000e-01  2.65000000e+00 
 1.82394452e-08  3.30000000e-04  4.50462479e-04  6.50000000e-01  2.65000000e+00 
 1.83281013e-08  3.30000000e-04  1.87746350e-04  6.50000000e-01  2.65000000e+00 
 1.84281013e-08  3.30000000e-04  5.56719221e-05  6.50000000e-01  2.65000000e+00 
 1.85281013e-08  3.30000000e-04  8.07298710e-06  6.50000000e-01  2.65000000e+00 
 1.86281013e-08  3.30000000e-04 -4.59467757e-06  6.50000000e-01  2.65000000e+00 
 1.87281013e-08  3.30000000e-04 -5.41654479e-06  6.50000000e-01  2.65000000e+00 
 1.88281013e-08  3.30000000e-04 -3.51552516e-06  6.50000000e-01  2.65000000e+00 
 1.89281013e-08  3.30000000e-04 -1.77369301e-06  6.50000000e-01  2.65000000e+00 
 1.90281013e-08  3.30000000e-04 -7.23460918e-07  6.50000000e-01  2.65000000e+00 
 1.91281013e-08  3.30000000e-04 -2.15890843e-07  6.50000000e-01  2.65000000e+00 
 1.92281013e-08  3.30000000e-04 -1.64894440e-08  6.50000000e-01  2.65000000e+00 
 1.93281013e-08  3.30000000e-04  3.98200684e-08  6.50000000e-01  2.65000000e+00 
 1.94281013e-08  3.30000000e-04  4.21135109e-08  6.50000000e-01  2.65000000e+00 
 1.95281013e-08  3.30000000e-04  3.01931867e-08  6.50000000e-01  2.65000000e+00 
 1.96281013e-08  3.30000000e-04  1.84518259e-08  6.50000000e-01  2.65000000e+00 
 1.97281013e-08  3.30000000e-04  1.03542173e-08  6.50000000e-01  2.65000000e+00 
 1.98281013e-08  3.30000000e-04  5.59757552e-09  6.50000000e-01  2.65000000e+00 
 1.99281013e-08  3.30000000e-04  2.89278906e-09  6.50000000e-01  2.65000000e+00 
 2.00281013e-08  3.30000000e-04 -2.48652908e-09  6.50000000e-01  2.65000000e+00 
 2.01281013e-08  3.30000000e-04 -5.18658773e-08  6.50000000e-01  2.65000000e+00 
 2.02281013e-08  3.30000000e-04 -2.29478593e-07  6.50000000e-01  2.65000000e+00 
 2.02976495e-08  3.30000000e-04 -2.25810518e-07  6.50000000e-01  2.65000000e+00 
 2.03405821e-08  3.30000000e-04 -1.78688617e-07  6.50000000e-01  2.65000000e+00 
 2.03945956e-08  3.30000000e-04 -6.51305405e-08  6.50000000e-01  2.65000000e+00 
 2.04543412e-08  3.30000000e-04  1.00943043e-06  6.50000000e-01  2.65000000e+00 
 2.05306566e-08  3.30000000e-04  4.49130205e-06  6.50000000e-01  2.65000000e+00 
 2.06278149e-08  3.30000000e-04  9.69079001e-06  6.50000000e-01  2.65000000e+00 
 2.07278149e-08  3.30000000e-04  1.95341916e-05  6.50000000e-01  2.65000000e+00 
 2.07965401e-08  3.30000000e-04 -1.02807425e-05  6.50000000e-01  2.65000000e+00 
 2.08640977e-08  3.30000000e-04 -1.90940644e-04  6.50000000e-01  2.65000000e+00 
 2.09121570e-08  3.30000000e-04 -4.80856200e-04  6.50000000e-01  2.65000000e+00 
 2.09543730e-08  3.30000000e-04 -1.14535272e-03  6.50000000e-01  2.65000000e+00 
